date,price,return
2000-10-02,16.51953125,0.0
2000-10-03,16.61328125,0.0056751004965713
2000-10-04,16.6484375,0.0021161533035505
2000-10-05,16.6484375,0.0
2000-10-06,16.435546875,-0.0127874237447207
2000-10-09,16.375,-0.0036838978015448
2000-10-10,16.375,0.0
2000-10-11,16.0234375,-0.0214694656488549
2000-10-12,16.0234375,0.0
2000-10-13,15.984375,-0.0024378352023403
2000-10-16,15.943359375,-0.002565982404692
2000-10-17,15.943359375,0.0
2000-10-18,15.943359375,0.0
2000-10-19,15.943359375,0.0
2000-10-20,15.943359375,0.0
2000-10-23,16.123046875,0.0112703662869042
2000-10-24,16.123046875,0.0
2000-10-25,16.123046875,0.0
2000-10-26,16.216796875,0.0058146577831617
2000-10-27,16.216796875,0.0
2000-10-30,16.216796875,0.0
2000-10-31,16.216796875,0.0
2000-11-01,16.216796875,0.0
2000-11-02,16.216796875,0.0
2000-11-03,16.7578125,0.0333614356256775
2000-11-06,16.8515625,0.0055944055944054
2000-11-07,16.90234375,0.00301344459898
2000-11-08,16.90234375,0.0
2000-11-09,16.947265625,0.002657730529235
2000-11-10,16.947265625,0.0
2000-11-13,16.6953125,-0.0148668894779301
2000-11-14,16.75,0.0032756200280767
2000-11-15,16.66015625,-0.0053638059701492
2000-11-16,16.66015625,0.0
2000-11-17,16.48046875,-0.0107854630715122
2000-11-20,16.48046875,0.0
2000-11-21,16.40625,-0.0045034368333728
2000-11-22,16.40625,0.0
2000-11-24,16.40625,0.0
2000-11-27,16.40625,0.0
2000-11-28,16.56640625,0.0097619047619048
2000-11-29,16.6953125,0.0077811836830936
2000-11-30,16.46875,-0.0135704258306036
2000-12-01,16.4765625,0.0004743833017077
2000-12-04,16.6484375,0.0104314841156947
2000-12-05,16.828125,0.0107930549038011
2000-12-06,16.828125,0.0
2000-12-07,16.75390625,-0.0044103992571958
2000-12-08,16.828125,0.004429937048263
2000-12-11,16.9140625,0.0051067780872795
2000-12-12,16.88671875,-0.0016166281755196
2000-12-13,17.0078125,0.0071709461022437
2000-12-14,16.8515625,-0.009186954524575
2000-12-15,16.5625,-0.0171534538711173
2000-12-18,16.751953125,0.0114386792452829
2000-12-19,16.78515625,0.0019820450040806
2000-12-20,16.5078125,-0.0165231556900162
2000-12-21,16.48046875,-0.0016564126833885
2000-12-22,16.546875,0.0040293908509125
2000-12-26,16.546875,0.0
2000-12-27,17.05078125,0.0304532577903682
2000-12-28,17.1484375,0.0057273768613974
2000-12-29,17.068359375,-0.0046697038724373
2001-01-02,16.921875,-0.0085822176450395
2001-01-03,17.09765625,0.0103878116343489
2001-01-04,16.8671875,-0.0134795522047064
2001-01-05,16.7265625,-0.0083371931449744
2001-01-08,16.6796875,-0.002802428771602
2001-01-09,16.71875,0.0023419203747072
2001-01-10,16.68359375,-0.0021028037383177
2001-01-11,16.75,0.0039803324748302
2001-01-12,16.55078125,-0.0118936567164179
2001-01-16,16.55078125,0.0
2001-01-17,16.6328125,0.004956337030918
2001-01-18,16.703125,0.00422733677783
2001-01-19,16.703125,0.0
2001-01-22,16.56640625,-0.0081852198316183
2001-01-23,16.56640625,0.0
2001-01-24,16.56640625,0.0
2001-01-25,16.765625,0.0120254656920537
2001-01-26,16.796875,0.0018639328984155
2001-01-29,16.831249237060547,0.0020464662063952
2001-01-30,16.860000610351562,0.0017082138637523
2001-01-31,16.936250686645508,0.0045225429142115
2001-02-01,16.950000762939453,0.0008118725063976
2001-02-02,16.950000762939453,0.0
2001-02-05,16.950000762939453,0.0
2001-02-06,17.072500228881836,0.0072271068099432
2001-02-07,17.075000762939453,0.0001464656039884
2001-02-08,17.075000762939453,0.0
2001-02-09,16.956249237060547,-0.0069547010584416
2001-02-12,16.956249237060547,0.0
2001-02-13,17.056249618530273,0.0058975531717921
2001-02-14,17.056249618530273,0.0
2001-02-15,16.78125,-0.0161231000179258
2001-02-16,16.762500762939453,-0.0011172729719506
2001-02-20,16.633750915527344,-0.0076808257450919
2001-02-21,16.512500762939453,-0.0072894053303819
2001-02-22,16.331249237060547,-0.0109766248299413
2001-02-23,16.266250610351562,-0.0039800155986525
2001-02-26,16.53125,0.0162913627729179
2001-02-27,16.552499771118164,0.0012854303890004
2001-02-28,16.451250076293945,-0.0061168824180191
2001-03-01,16.331249237060547,-0.0072943295297855
2001-03-02,16.331249237060547,0.0
2001-03-05,16.331249237060547,0.0
2001-03-06,16.331249237060547,0.0
2001-03-07,16.415000915527344,0.0051283081441644
2001-03-08,16.549999237060547,0.0082240824857648
2001-03-09,16.462499618530273,-0.0052869862576389
2001-03-12,16.262500762939453,-0.0121487538481519
2001-03-13,15.8725004196167,-0.0239815726380486
2001-03-14,15.8725004196167,0.0
2001-03-15,15.8725004196167,0.0
2001-03-16,15.797499656677246,-0.0047252015093198
2001-03-19,15.3725004196167,-0.0269029432693109
2001-03-20,15.337499618530272,-0.0022768450239729
2001-03-21,15.125,-0.0138549061982397
2001-03-22,14.518750190734863,-0.0400826320175297
2001-03-23,14.518750190734863,0.0
2001-03-26,15.239999771118164,0.0496771120728811
2001-03-27,15.368749618530272,0.0084481528442086
2001-03-28,15.449999809265137,0.0052867144531327
2001-03-29,15.4375,-0.0008090491533625
2001-03-30,15.6850004196167,0.0160324158456162
2001-04-02,15.731249809265137,0.0029486380880547
2001-04-03,15.447500228881836,-0.0180373195914912
2001-04-04,15.175000190734863,-0.0176403970939896
2001-04-05,15.524999618530272,0.02306421241491
2001-04-06,15.356249809265137,-0.0108695531988111
2001-04-09,15.53125,0.0113960239582242
