date,price,return
1999-03-10,644.4000244140625,0.0
1999-03-11,649.8499755859375,0.0
1999-03-12,648.27001953125,0.0
1999-03-15,655.47998046875,0.0
1999-03-16,655.6699829101562,0.0
1999-03-17,650.8800048828125,0.0
1999-03-18,659.25,0.0
1999-03-19,650.1099853515625,0.0
1999-03-22,649.5499877929688,0.0
1999-03-23,631.9000244140625,0.0
1999-03-24,635.5,0.0
1999-03-25,647.530029296875,0.0
1999-03-26,643.6799926757812,0.0
1999-03-29,659.469970703125,0.0
1999-03-30,655.97998046875,0.0
1999-03-31,646.5900268554688,0.0
1999-04-01,649.9199829101562,0.0
1999-04-05,664.8599853515625,0.0
1999-04-06,665.2899780273438,0.0
1999-04-07,672.8400268554688,0.0
1999-04-08,679.489990234375,0.0
1999-04-09,681.3400268554688,0.0
1999-04-12,685.4500122070312,0.0
1999-04-13,681.4500122070312,0.0
1999-04-14,668.9299926757812,0.0
1999-04-15,669.6099853515625,0.0
1999-04-16,668.6500244140625,0.0
1999-04-19,652.8900146484375,0.0
1999-04-20,662.0800170898438,0.0
1999-04-21,676.6799926757812,0.0
1999-04-22,690.010009765625,0.0
1999-04-23,687.4099731445312,0.0
1999-04-26,689.97998046875,0.0
1999-04-27,689.3599853515625,0.0
1999-04-28,683.8400268554688,0.0
1999-04-29,679.5399780273438,0.0
1999-04-30,675.6500244140625,0.0
1999-05-03,685.0800170898438,0.0
1999-05-04,673.280029296875,0.0
1999-05-05,682.3400268554688,0.0
1999-05-06,674.5399780273438,0.0
1999-05-07,681.739990234375,0.0
1999-05-10,677.9199829101562,0.0
1999-05-11,683.77001953125,0.0
1999-05-12,687.4500122070312,0.0
1999-05-13,689.25,0.0
1999-05-14,673.5700073242188,0.0
1999-05-17,675.0599975585938,0.0
1999-05-18,673.010009765625,0.0
1999-05-19,678.9600219726562,0.0
1999-05-20,675.2000122070312,0.0
1999-05-21,671.760009765625,0.0
1999-05-24,658.3900146484375,0.0
1999-05-25,647.4500122070312,0.0
1999-05-26,659.5800170898438,0.0
1999-05-27,647.780029296875,0.0
1999-05-28,658.6599731445312,0.0
1999-06-01,654.2100219726562,0.0
1999-06-02,655.6900024414062,0.0
1999-06-03,657.6599731445312,0.0
1999-06-04,672.4199829101562,0.0
1999-06-07,676.1500244140625,0.0
1999-06-08,665.5,0.0
1999-06-09,667.3800048828125,0.0
1999-06-10,659.6199951171875,0.0
1999-06-11,654.8699951171875,0.0
1999-06-14,656.260009765625,0.0
1999-06-15,660.4000244140625,0.0
1999-06-16,676.9199829101562,0.0
1999-06-17,682.3599853515625,0.0
1999-06-18,683.469970703125,0.0
1999-06-21,687.3699951171875,0.0
1999-06-22,680.5800170898438,0.0
1999-06-23,678.5999755859375,0.0
1999-06-24,670.8499755859375,0.0
1999-06-25,671.2899780273438,0.0
1999-06-28,679.760009765625,0.0
1999-06-29,691.510009765625,0.0
1999-06-30,704.469970703125,0.0
1999-07-01,709.489990234375,0.0
1999-07-02,716.280029296875,0.0
1999-07-06,714.280029296875,0.0
1999-07-07,719.75,0.0
1999-07-08,718.3099975585938,0.0
1999-07-09,722.8800048828125,0.0
1999-07-12,721.8599853515625,0.0
1999-07-13,719.7899780273438,0.0
1999-07-14,721.5800170898438,0.0
1999-07-15,726.8800048828125,0.0
1999-07-16,733.7899780273438,0.0
1999-07-19,728.0399780273438,0.0
1999-07-20,710.030029296875,0.0
1999-07-21,710.27001953125,0.0
1999-07-22,700.9099731445312,0.0
1999-07-23,698.8800048828125,0.0
1999-07-26,692.9099731445312,0.0
1999-07-27,701.510009765625,0.0
1999-07-28,703.0399780273438,0.0
1999-07-29,690.4000244140625,0.0
1999-07-30,683.2899780273438,0.0
1999-08-02,682.3300170898438,0.0
1999-08-03,681.5399780273438,0.0
1999-08-04,674.260009765625,0.0
1999-08-05,681.1900024414062,0.0
1999-08-06,674.1300048828125,0.0
1999-08-09,671.739990234375,0.0
1999-08-10,665.4099731445312,0.0
1999-08-11,676.3900146484375,0.0
1999-08-12,673.0700073242188,0.0
1999-08-13,688.8200073242188,0.0
1999-08-16,692.6699829101562,0.0
1999-08-17,699.280029296875,0.0
1999-08-18,693.0999755859375,0.0
1999-08-19,687.8300170898438,0.0
1999-08-20,696.5900268554688,0.0
1999-08-23,709.9299926757812,0.0
1999-08-24,713.5599975585938,0.0
1999-08-25,723.8300170898438,0.0
1999-08-26,714.5999755859375,0.0
1999-08-27,707.969970703125,0.0
1999-08-30,695.239990234375,0.0
1999-08-31,692.239990234375,0.0
1999-09-01,698.2100219726562,0.0
1999-09-02,693.7100219726562,0.0
1999-09-03,713.8900146484375,0.0
1999-09-07,711.3699951171875,0.0
1999-09-08,707.6599731445312,0.0
1999-09-09,709.8099975585938,0.0
1999-09-10,712.7899780273438,0.0
1999-09-13,708.760009765625,0.0
1999-09-14,704.7999877929688,0.0
1999-09-15,693.8099975585938,0.0
1999-09-16,694.8900146484375,0.0
1999-09-17,704.9600219726562,0.0
1999-09-20,704.9199829101562,0.0
1999-09-21,689.8200073242188,0.0
1999-09-22,691.2100219726562,0.0
1999-09-23,674.22998046875,0.0
1999-09-24,672.7999877929688,0.0
1999-09-27,675.510009765625,0.0
1999-09-28,675.4600219726562,0.0
1999-09-29,663.72998046875,0.0
1999-09-30,672.3699951171875,0.0
1999-10-01,670.3099975585938,0.0
1999-10-04,682.5999755859375,0.0
1999-10-05,682.9099731445312,0.0
1999-10-06,694.8400268554688,0.0
1999-10-07,689.739990234375,0.0
1999-10-08,698.4500122070312,0.0
1999-10-11,697.760009765625,0.0
